_PRODUCT_UPC_CODE	_PRODUCT_DESCRIPTION_EN	_PRODUCT_DESCRIPTION_HK	_PRODUCT_LONG_DESCRIPTION_EN	_PRODUCT_LONG_DESCRIPTION_HK	_SERVICE_TYPE_CODE	_SERVICE_TYPE_NAME_EN	_SERVICE_TYPE_NAME_HK	_SERVICE_TYPE_NAME_CN	_ZONE_CODE	_BRAND_CODE	_BRAND_DESCRIPTION_EN	_BRAND_DESCRIPTION_HK	_PRODUCT_TEMPLATE_CODE	_DESTINATION_CODE	_DESTINATION_NAME_EN	_DESTINATION_NAME_HK	_DESTINATION_NAME_CN	_WEIGHT_LIMIT	_WEIGHT_FROM	_WEIGHT_TO	_TRACKING_LEVEL	_PRODUCT_RETAIL_PRICE_HKD	_PRODUCT_RETAIL_PRICE_USD	_PRODUCT_CREATED_DATE
AIR_ORD_3_NZ_NZ_0.471_0.480	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.471kg to 0.480kg	空郵（郵包） 至 新西蘭, 0.471kg 至 0.480kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.471	0.480	0	94.70	12.1410256410256410	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.481_0.490	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.481kg to 0.490kg	空郵（郵包） 至 新西蘭, 0.481kg 至 0.490kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.481	0.490	0	96.60	12.3846153846153846	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.491_0.500	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.491kg to 0.500kg	空郵（郵包） 至 新西蘭, 0.491kg 至 0.500kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.491	0.500	0	98.50	12.6282051282051282	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.501_0.510	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.501kg to 0.510kg	空郵（郵包） 至 新西蘭, 0.501kg 至 0.510kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.501	0.510	0	100.40	12.8717948717948718	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.511_0.520	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.511kg to 0.520kg	空郵（郵包） 至 新西蘭, 0.511kg 至 0.520kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.511	0.520	0	102.30	13.1153846153846154	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.521_0.530	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.521kg to 0.530kg	空郵（郵包） 至 新西蘭, 0.521kg 至 0.530kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.521	0.530	0	104.20	13.3589743589743590	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.531_0.540	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.531kg to 0.540kg	空郵（郵包） 至 新西蘭, 0.531kg 至 0.540kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.531	0.540	0	106.10	13.6025641025641026	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.541_0.550	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.541kg to 0.550kg	空郵（郵包） 至 新西蘭, 0.541kg 至 0.550kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.541	0.550	0	108.00	13.8461538461538462	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.551_0.560	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.551kg to 0.560kg	空郵（郵包） 至 新西蘭, 0.551kg 至 0.560kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.551	0.560	0	109.90	14.0897435897435897	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.561_0.570	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.561kg to 0.570kg	空郵（郵包） 至 新西蘭, 0.561kg 至 0.570kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.561	0.570	0	111.80	14.3333333333333333	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.571_0.580	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.571kg to 0.580kg	空郵（郵包） 至 新西蘭, 0.571kg 至 0.580kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.571	0.580	0	113.70	14.5769230769230769	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.581_0.590	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.581kg to 0.590kg	空郵（郵包） 至 新西蘭, 0.581kg 至 0.590kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.581	0.590	0	115.60	14.8205128205128205	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.591_0.600	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.591kg to 0.600kg	空郵（郵包） 至 新西蘭, 0.591kg 至 0.600kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.591	0.600	0	117.50	15.0641025641025641	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.601_0.610	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.601kg to 0.610kg	空郵（郵包） 至 新西蘭, 0.601kg 至 0.610kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.601	0.610	0	119.40	15.3076923076923077	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.611_0.620	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.611kg to 0.620kg	空郵（郵包） 至 新西蘭, 0.611kg 至 0.620kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.611	0.620	0	121.30	15.5512820512820513	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.621_0.630	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.621kg to 0.630kg	空郵（郵包） 至 新西蘭, 0.621kg 至 0.630kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.621	0.630	0	123.20	15.7948717948717949	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.631_0.640	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.631kg to 0.640kg	空郵（郵包） 至 新西蘭, 0.631kg 至 0.640kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.631	0.640	0	125.10	16.0384615384615385	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.641_0.650	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.641kg to 0.650kg	空郵（郵包） 至 新西蘭, 0.641kg 至 0.650kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.641	0.650	0	127.00	16.2820512820512821	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.651_0.660	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.651kg to 0.660kg	空郵（郵包） 至 新西蘭, 0.651kg 至 0.660kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.651	0.660	0	128.90	16.5256410256410256	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.661_0.670	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.661kg to 0.670kg	空郵（郵包） 至 新西蘭, 0.661kg 至 0.670kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.661	0.670	0	130.80	16.7692307692307692	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.671_0.680	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.671kg to 0.680kg	空郵（郵包） 至 新西蘭, 0.671kg 至 0.680kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.671	0.680	0	132.70	17.0128205128205128	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.681_0.690	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.681kg to 0.690kg	空郵（郵包） 至 新西蘭, 0.681kg 至 0.690kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.681	0.690	0	134.60	17.2564102564102564	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.691_0.700	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.691kg to 0.700kg	空郵（郵包） 至 新西蘭, 0.691kg 至 0.700kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.691	0.700	0	136.50	17.5000000000000000	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.701_0.710	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.701kg to 0.710kg	空郵（郵包） 至 新西蘭, 0.701kg 至 0.710kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.701	0.710	0	138.40	17.7435897435897436	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.711_0.720	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.711kg to 0.720kg	空郵（郵包） 至 新西蘭, 0.711kg 至 0.720kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.711	0.720	0	140.30	17.9871794871794872	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.721_0.730	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.721kg to 0.730kg	空郵（郵包） 至 新西蘭, 0.721kg 至 0.730kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.721	0.730	0	142.20	18.2307692307692308	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.731_0.740	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.731kg to 0.740kg	空郵（郵包） 至 新西蘭, 0.731kg 至 0.740kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.731	0.740	0	144.10	18.4743589743589744	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.741_0.750	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.741kg to 0.750kg	空郵（郵包） 至 新西蘭, 0.741kg 至 0.750kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.741	0.750	0	146.00	18.7179487179487179	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.751_0.760	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.751kg to 0.760kg	空郵（郵包） 至 新西蘭, 0.751kg 至 0.760kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.751	0.760	0	147.90	18.9615384615384615	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.761_0.770	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.761kg to 0.770kg	空郵（郵包） 至 新西蘭, 0.761kg 至 0.770kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.761	0.770	0	149.80	19.2051282051282051	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.771_0.780	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.771kg to 0.780kg	空郵（郵包） 至 新西蘭, 0.771kg 至 0.780kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.771	0.780	0	151.70	19.4487179487179487	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.781_0.790	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.781kg to 0.790kg	空郵（郵包） 至 新西蘭, 0.781kg 至 0.790kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.781	0.790	0	153.60	19.6923076923076923	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.791_0.800	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.791kg to 0.800kg	空郵（郵包） 至 新西蘭, 0.791kg 至 0.800kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.791	0.800	0	155.50	19.9358974358974359	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.801_0.810	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.801kg to 0.810kg	空郵（郵包） 至 新西蘭, 0.801kg 至 0.810kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.801	0.810	0	157.40	20.1794871794871795	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.811_0.820	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.811kg to 0.820kg	空郵（郵包） 至 新西蘭, 0.811kg 至 0.820kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.811	0.820	0	159.30	20.4230769230769231	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.821_0.830	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.821kg to 0.830kg	空郵（郵包） 至 新西蘭, 0.821kg 至 0.830kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.821	0.830	0	161.20	20.6666666666666667	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.831_0.840	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.831kg to 0.840kg	空郵（郵包） 至 新西蘭, 0.831kg 至 0.840kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.831	0.840	0	163.10	20.9102564102564103	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.841_0.850	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.841kg to 0.850kg	空郵（郵包） 至 新西蘭, 0.841kg 至 0.850kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.841	0.850	0	165.00	21.1538461538461538	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.851_0.860	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.851kg to 0.860kg	空郵（郵包） 至 新西蘭, 0.851kg 至 0.860kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.851	0.860	0	166.90	21.3974358974358974	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.861_0.870	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.861kg to 0.870kg	空郵（郵包） 至 新西蘭, 0.861kg 至 0.870kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.861	0.870	0	168.80	21.6410256410256410	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.871_0.880	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.871kg to 0.880kg	空郵（郵包） 至 新西蘭, 0.871kg 至 0.880kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.871	0.880	0	170.70	21.8846153846153846	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.881_0.890	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.881kg to 0.890kg	空郵（郵包） 至 新西蘭, 0.881kg 至 0.890kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.881	0.890	0	172.60	22.1282051282051282	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.891_0.900	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.891kg to 0.900kg	空郵（郵包） 至 新西蘭, 0.891kg 至 0.900kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.891	0.900	0	174.50	22.3717948717948718	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.901_0.910	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.901kg to 0.910kg	空郵（郵包） 至 新西蘭, 0.901kg 至 0.910kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.901	0.910	0	176.40	22.6153846153846154	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.911_0.920	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.911kg to 0.920kg	空郵（郵包） 至 新西蘭, 0.911kg 至 0.920kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.911	0.920	0	178.30	22.8589743589743590	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.921_0.930	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.921kg to 0.930kg	空郵（郵包） 至 新西蘭, 0.921kg 至 0.930kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.921	0.930	0	180.20	23.1025641025641026	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.931_0.940	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.931kg to 0.940kg	空郵（郵包） 至 新西蘭, 0.931kg 至 0.940kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.931	0.940	0	182.10	23.3461538461538462	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.941_0.950	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.941kg to 0.950kg	空郵（郵包） 至 新西蘭, 0.941kg 至 0.950kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.941	0.950	0	184.00	23.5897435897435897	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.951_0.960	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.951kg to 0.960kg	空郵（郵包） 至 新西蘭, 0.951kg 至 0.960kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.951	0.960	0	185.90	23.8333333333333333	2021-03-22 09:03:21
